segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,si_p99,motion_occupancy,motion_magnitude,scene_activity,texture,rtci,burst_score,tail_score,extreme_score,spatial_score,temporal_score,motion_score,event_score,segment_variability,v8_fusion,bdi,regime,class
123,615.0,620.0,2.0,4.0,4.0,125.14649200439453,136.9041015625,137.47374572753907,0.25019802083333337,10.656916493055556,0.04179182938453159,2205.429258763182,0.37500000000000006,0.25,0.125,1.0,0.6014847280560165,0.31875000000000003,0.4558316435165548,0.11940522681294741,0.5,0.43037719770379135,0.4373567372007808,SPATIAL-HEAVY,Moderate
124,620.0,625.0,2.0,2.0,3.0,57.313209533691406,120.24267578125,122.98343170166015,0.21422888888888889,8.07015736111111,0.031647675925925926,924.3812684946998,0.5875,0.125,0.1875,1.0,0.37072733537740005,0.3793750000000001,0.3451202911465223,0.09042193121693122,0.5,0.3589714313743428,0.34984108401233366,LOW-COMPLEXITY,Moderate
125,625.0,630.0,2.0,3.0,4.0,55.789615631103516,57.158468627929686,117.34779205322266,0.19952802083333332,7.23582545138889,0.02837578608387799,373.8211197568812,0.42083333333333334,0.1875,0.16666666666666666,1.0,0.6561419462061472,0.31583333333333335,0.35946491437373246,0.0810736745253657,0.3333333333333333,0.43195661244395117,0.48030156949382635,SPATIAL-HEAVY,Moderate
126,630.0,635.0,4.0,6.0,45.520000000000266,107.9583740234375,124.34508666992187,125.15759094238281,0.31898538194444437,14.853474375000001,0.05824891911764706,1056.282556971317,0.6021666666666677,0.1875,0.9483333333333389,0.23066783831282817,0.575795376134328,0.4155666666666673,0.4421190402141846,0.16642548319327732,0.5,0.4569293643757763,0.48779472721678335,SPARSE-EXTREME,Moderate
127,635.0,640.0,2.0,3.0,4.760000000000005,76.40914154052734,86.44296569824219,87.68947052001953,0.1804428472222222,7.423804340277778,0.029112958197167756,375.0044247865326,0.42716666666666675,0.1875,0.19833333333333356,1.0,0.5847293317238816,0.31931666666666675,0.33466523605806997,0.08317988056333644,0.3333333333333333,0.38939735410553766,0.3999362097764886,LOW-COMPLEXITY,Moderate
128,640.0,645.0,1.0,1.0,2.0,71.58106231689453,75.69878997802735,79.12773193359375,0.10130833333333332,3.7911833680555556,0.014867385757080609,231.89273123756885,0.525,0.125,0.25,0.125,0.6200092611947138,0.3450000000000001,0.25911313672006164,0.042478245020230315,0.0,0.3264914929626096,0.3868214386859354,SPATIAL-HEAVY,Moderate
129,645.0,650.0,1.0,3.0,3.760000000000005,81.63890075683594,92.79453125,96.39597930908204,0.15362253472222218,6.376965277777778,0.025007706971677555,406.6725677449672,0.30633333333333335,0.375,0.15666666666666687,1.0,0.5828667221150402,0.3372333333333334,0.2963310900326351,0.07145059134765017,0.3333333333333333,0.3927582789604672,0.3909372052829678,BURST-DOMINATED,Moderate
130,650.0,655.0,1.0,2.0,57.800000000000026,77.24288940429688,111.62890625,115.63815673828125,0.1806049652777778,9.398703368055553,0.03685766026688453,518.2584436756808,0.625,0.25,1.0,0.16435986159169544,0.4797617182165579,0.45625,0.420809891105958,0.10530760076252724,1.0,0.46898188046603867,0.4747007993779505,SPARSE-EXTREME,Moderate
131,655.0,660.0,1.0,3.6000000000000085,6.0,73.53099822998047,83.03563537597657,84.98398132324219,0.20965975694444441,13.624694131944445,0.0534301730664488,193.56687375205843,0.29833333333333306,0.45000000000000107,0.20833333333333284,1.0,0.5858005994606322,0.3665833333333337,0.35053402258105326,0.15265763733271087,0.2777777777777771,0.4278472391754452,0.4304669202981013,SPARSE-EXTREME,Moderate
132,660.0,665.0,1.0,1.0,1.0,93.09519958496094,96.92792205810547,97.57718811035156,0.17295135416666668,7.415130451388889,0.02907894294662309,362.0093384757191,0.5,0.125,0.125,0.125,0.6276869647665899,0.33125000000000004,0.31646027461805876,0.08308269413320883,0.0,0.3312424345902665,0.3940075066085407,SPATIAL-HEAVY,Moderate
133,665.0,670.0,0.0,1.0,1.0,141.3201446533203,145.10826110839844,145.7213848876953,0.11584364583333331,5.470389340277778,0.021452507216775597,1206.2091629583617,0.2,0.125,0.125,1.0,0.6352536169747779,0.16625,0.3434614597015242,0.061292877762215994,1.0,0.38826063247337345,0.37815103060846056,SPATIAL-HEAVY,Moderate
134,670.0,675.0,0.0,0.0,1.0,154.0487823486328,156.78722534179687,157.25292541503907,0.07292017361111111,4.055154513888889,0.015902566721132896,2333.468444591842,0.025,0.0,0.125,0.125,0.6401316173710839,0.013750000000000002,0.1901676543567386,0.045435904917522564,0.0,0.22631232386048447,0.297412520821073,SPATIAL-HEAVY,Low
135,675.0,680.0,0.0,0.0,0.0,136.36810302734375,153.40533752441405,154.19448852539062,0.06642937500000001,4.9340114236111114,0.019349064406318082,1980.9755696533693,0.0,0.0,0.0,0.125,0.5873645450045035,0.0,0.23493109169458395,0.05528304116090881,0.0,0.20110424091986656,0.2526624729992129,LOW-COMPLEXITY,Low
136,680.0,685.0,0.0,0.0,0.0,110.98924255371094,113.91295776367187,114.6580532836914,0.04922940972222223,2.828105694444445,0.0110906105664488,1605.8262022215692,0.0,0.0,0.0,0.125,0.6355461071237246,0.0,0.27581274826254937,0.03168745876128229,0.0,0.22121486453513783,0.279164247110065,SPATIAL-HEAVY,Low
137,685.0,690.0,0.0,0.0,1.0,141.1671905517578,145.3580749511719,146.1613299560547,0.10190788194444445,6.022280347222221,0.023616785675381266,2359.9064087760016,0.025,0.0,0.125,1.0,0.6337324726577928,0.013750000000000002,0.30393121851364985,0.06747653050108933,0.0,0.27842438144632636,0.2985997544649346,SPATIAL-HEAVY,Low
138,690.0,695.0,0.0,0.0,0.0,136.1654815673828,140.65458984375,143.01100524902344,0.0629504861111111,3.585257881944444,0.014059834831154682,2592.2418752279996,0.0,0.0,0.0,0.125,0.6321948744261126,0.0,0.21421426532540871,0.04017095666044195,0.0,0.20968922086246813,0.2698897051540883,SPATIAL-HEAVY,Low
139,695.0,700.0,0.0,0.0,0.0,131.07125854492188,133.26134643554687,134.60448120117186,0.045498125,2.145902847222222,0.008415305283224404,2412.82564146791,0.0,0.0,0.0,0.0,0.6408504216267449,0.0,0.19041760733026983,0.024043729380641154,0.0,0.1918122138900964,0.2470588360963535,SPATIAL-HEAVY,Low
140,700.0,705.0,0.0,0.0,1.0,134.23348999023438,148.17691955566406,150.0051483154297,0.07611493055555556,4.873847638888891,0.0191131279956427,2498.861480852236,0.025,0.0,0.125,0.125,0.597017491921473,0.013750000000000002,0.22767430468186348,0.05460893713040772,0.0,0.2035499909884153,0.24329199633476217,LOW-COMPLEXITY,Low
141,705.0,710.0,0.0,0.0,1.0,145.77374267578125,149.40715942382812,150.9876788330078,0.09982128472222225,6.878652083333333,0.026975106209150324,2779.056765713235,0.025,0.0,0.125,0.125,0.6363859205374012,0.013750000000000002,0.2521315811209747,0.07707173202614379,0.0,0.24053847446955168,0.31135037075416794,SPATIAL-HEAVY,Low
142,710.0,715.0,0.0,0.0,1.0,153.24644470214844,164.06057739257812,164.6512060546875,0.09326322916666666,8.030191458333334,0.03149094689542484,2863.6725085113976,0.025,0.0,0.125,0.375,0.6127234264957657,0.013750000000000002,0.3067913212867991,0.0899741339869281,0.0,0.2616857716356735,0.32335408353102396,SPATIAL-HEAVY,Low
143,715.0,720.0,1.0,2.0,53.68000000000035,85.4779281616211,127.48336486816406,133.9022479248047,0.170875,8.905138958333335,0.034922113562091496,700.9821685198756,0.47500000000000003,0.25,1.0,0.1746460506706397,0.46860246786618714,0.37375,0.4022803320630082,0.09977746732026142,0.0,0.39551354239586906,0.4372165456349279,SPARSE-EXTREME,Moderate
144,720.0,725.0,1.0,1.0,1.0,90.59075927734375,104.03681640625001,107.63479248046875,0.14139895833333332,7.316158402777777,0.028690817265795206,667.722983525182,0.5,0.125,0.125,1.0,0.5777408129928878,0.33125000000000004,0.33334631923902747,0.08197376361655774,0.0,0.3727373868821253,0.40703051209345875,LOW-COMPLEXITY,Moderate
145,725.0,730.0,0.0,1.0,2.0,105.9186782836914,107.51939086914062,108.20480133056641,0.07180996527777776,3.56946670138889,0.013997908632897606,693.4565978746932,0.225,0.125,0.25,1.0,0.6416591987712837,0.18000000000000002,0.312357733703592,0.039994024665421735,1.0,0.3989667371045119,0.395125897968982,SPATIAL-HEAVY,Moderate
146,730.0,735.0,1.0,2.0,4.0,62.636539459228516,106.77993316650391,107.14284820556641,0.11696833333333331,5.962894166666667,0.023383898692810455,385.0240858187216,0.325,0.25,0.25,1.0,0.42404411031382944,0.29125,0.29726148185132195,0.0668111391223156,0.0,0.32898039326361245,0.3340896938937624,SPARSE-EXTREME,Moderate
147,735.0,740.0,3.0,9.0,13.0,67.5594482421875,76.87914733886718,79.34585357666016,0.3152244444444444,15.406433645833333,0.06041738684640523,160.42500612056477,0.3611111111111111,0.375,0.18055555555555555,0.5,0.5821772911640187,0.36736111111111114,0.38603092594050853,0.17262110527544353,0.6666666666666666,0.41571198695911676,0.41978496561735595,BURST-DOMINATED,Moderate
148,740.0,745.0,0.0,1.0,1.0,56.38853073120117,65.7993392944336,71.00810394287109,0.047655173611111115,2.486661805555556,0.009751614923747277,184.0899151277466,0.2,0.125,0.125,1.0,0.5708859523387987,0.16625,0.31648409852464243,0.027861756924992223,1.0,0.36988319453774476,0.3584287322122312,LOW-COMPLEXITY,Moderate
149,745.0,750.0,0.0,2.0,4.0,54.68284225463867,103.73168640136718,107.87385620117188,0.1407066319444444,7.760568229166668,0.03043360089869281,283.52156258972605,0.25,0.25,0.25,1.0,0.39507297037170774,0.25,0.24225312054178283,0.0869531454248366,1.0,0.35259151994224075,0.32087866993879477,SPARSE-EXTREME,Moderate
150,750.0,755.0,3.0,6.0,7.0,69.05216979980469,119.82483367919923,123.96685180664062,0.30297881944444444,16.52185305555556,0.0647915806100218,342.2476379342004,0.3541666666666667,0.25,0.14583333333333334,0.125,0.419391199089244,0.3072916666666667,0.40089322943732797,0.18511880174291945,0.3333333333333333,0.3210644926065582,0.34126498532714195,BURST-DOMINATED,Moderate
151,755.0,760.0,0.0,1.0,2.0,83.82738494873047,87.73246765136719,119.58214263916015,0.1485781597222222,7.828362673611113,0.030699461465141614,384.3080367645741,0.225,0.125,0.25,1.0,0.6315558652164597,0.18000000000000002,0.3116335195554717,0.08771274704326176,1.0,0.414967819660477,0.43203555084704837,SPATIAL-HEAVY,Moderate
152,760.0,765.0,1.0,2.0,3.760000000000005,82.45067596435547,84.85204467773437,89.34601409912109,0.1615954861111111,7.581496145833333,0.029731357434640518,354.9833722778905,0.32200000000000006,0.25,0.23500000000000032,0.13297872340425515,0.6349228039256555,0.2896000000000001,0.2849706317270001,0.08494673552754434,0.0,0.32960885574925863,0.38086928565355915,SPATIAL-HEAVY,Moderate
153,765.0,770.0,1.0,2.0,4.0,77.23115539550781,82.8923843383789,91.43927673339844,0.13066215277777782,6.905505763888889,0.027080414760348583,307.2806234213989,0.4,0.25,0.25,0.15625,0.613246303309243,0.3325,0.2596017294302986,0.07737261360099595,0.5,0.3578849276940177,0.39062238771589597,SPATIAL-HEAVY,Moderate
154,770.0,775.0,1.0,4.0,6.0,73.60386657714844,77.30309295654297,78.10947235107422,0.13451451388888888,5.6149270486111105,0.022019321759259258,220.23874223812496,0.2875,0.5,0.1875,0.125,0.623054047699729,0.383125,0.2518057848470977,0.06291234788359788,0.25,0.36935700856523146,0.4024589715693074,SPATIAL-HEAVY,Moderate
155,775.0,780.0,1.0,2.0,4.0,78.4041976928711,79.53233337402344,79.97362091064453,0.10684131944444444,4.236423368055555,0.016613424972766886,290.7937199398132,0.4,0.25,0.25,0.125,0.6420429121431203,0.3325,0.23597902449827474,0.04746692849361968,0.5,0.36066423253351904,0.4028176335438218,SPATIAL-HEAVY,Moderate
156,780.0,785.0,1.0,1.6000000000000085,2.0,97.67827606201172,100.10506439208984,102.38074890136718,0.12881802083333335,5.582745625,0.021893120098039218,530.7565891799626,0.44624999999999804,0.20000000000000107,0.15624999999999917,1.0,0.6366571922734676,0.33543749999999944,0.28152922804280894,0.06255177170868348,0.6249999999999967,0.40850807449235776,0.4152651392125068,SPATIAL-HEAVY,Moderate
157,785.0,790.0,0.0,1.0,35.960000000000235,80.77931213378906,104.45394897460938,104.76426483154297,0.08124500000000003,4.257354131944444,0.016695506399782133,542.5946816720323,0.375,0.125,1.0,0.25027808676306845,0.523223532165314,0.2625,0.2963172024769429,0.047701446856520384,1.0,0.39696728867256814,0.40320188344722063,SPARSE-EXTREME,Moderate
158,790.0,795.0,0.0,1.0,1.0,53.9332389831543,59.95302124023438,62.04412048339844,0.03335642361111111,1.5281713194444444,0.005992828703703703,271.14025712550034,0.2,0.125,0.125,0.25,0.5938969699448414,0.16625,0.20679364255745483,0.017122367724867724,1.0,0.30784385239563816,0.3164329843648441,LOW-COMPLEXITY,Moderate
159,795.0,800.0,1.0,2.0,2.0,67.68895721435547,68.32493896484375,68.42095367431641,0.13015666666666664,4.002415208333334,0.01569574591503268,852.3173569750161,0.30000000000000004,0.25,0.125,1.0,0.6447350467186314,0.2775,0.3252542444714796,0.0448449883286648,0.0,0.36702567551628873,0.3839564651234934,SPATIAL-HEAVY,Moderate
160,800.0,805.0,1.0,2.0,2.0,70.76202392578125,73.07043762207032,73.32811462402344,0.10324701388888889,3.592277361111112,0.01408736220043573,807.4088318576953,0.37500000000000006,0.25,0.125,1.0,0.6321305908416596,0.31875000000000003,0.28736829611022946,0.04024960628695923,0.5,0.39346531415481967,0.394918663612406,SPATIAL-HEAVY,Moderate
161,805.0,810.0,1.0,1.0,1.0,76.50647735595703,77.47614288330078,77.75004455566406,0.047237777777777774,2.100899756944444,0.00823882257625272,1085.872096581072,0.5,0.125,0.125,1.0,0.6429529590017897,0.33125000000000004,0.3213081725242163,0.023539493075007776,0.0,0.38252137361705085,0.4213179830560775,SPATIAL-HEAVY,Moderate
162,810.0,815.0,0.0,1.0,21.520000000000138,38.29610824584961,76.53657379150391,76.81727447509766,0.03089493055555555,1.7673851388888888,0.00693092211328976,338.02519662542846,0.375,0.125,1.0,0.3136617100371727,0.3814914637166842,0.2625,0.46699221180555556,0.019802634609399315,1.0,0.3986805143393806,0.3862542637018931,SPARSE-EXTREME,Moderate
163,815.0,820.0,1.0,1.0,26.08000000000017,44.765472412109375,84.25774993896485,84.56497222900391,0.04488090277777779,2.1267247222222228,0.008340096949891069,493.8214456834666,0.8250000000000001,0.125,1.0,0.1821319018404896,0.39641246871543406,0.5100000000000001,0.3178111547638287,0.023828848428260198,1.0,0.43396802991632477,0.4441162746774285,SPARSE-EXTREME,Moderate
164,820.0,825.0,2.0,3.0,3.0,115.66018676757812,121.7364273071289,125.53244201660156,0.1813188888888889,10.469764236111109,0.04105789896514161,963.8410835408132,0.41250000000000003,0.1875,0.125,1.0,0.622278544112653,0.31125,0.3790699102086767,0.11730828275754746,0.3333333333333333,0.4099337013585932,0.43168589252686657,SPATIAL-HEAVY,Moderate
165,825.0,830.0,1.0,2.0,3.0,115.46998596191406,118.09781188964844,119.60140380859374,0.15997489583333335,7.090751493055556,0.027806868600217867,997.1401961117645,0.3875,0.25,0.1875,0.125,0.6375991368850141,0.32562500000000005,0.24304196590498656,0.07944819600062249,0.5,0.3475344947965769,0.37786972245823974,SPATIAL-HEAVY,Moderate
166,830.0,835.0,3.0,4.0,4.0,74.4913330078125,119.49467468261719,120.94832000732421,0.2698795486111111,8.723543229166669,0.03420997344771242,1089.9769883430104,0.4708333333333334,0.16666666666666666,0.125,1.0,0.4431392587982292,0.3339583333333334,0.4541481547996745,0.09774278127917835,0.5,0.3962267203318382,0.40468706130625476,LOW-COMPLEXITY,Moderate
167,835.0,840.0,2.0,3.0,4.0,79.3877182006836,86.47588195800782,89.078349609375,0.2242295486111111,9.35995798611111,0.03670571759259259,381.69153593372624,0.42083333333333334,0.1875,0.16666666666666666,1.0,0.6041742783427969,0.31583333333333335,0.3272172576745671,0.10487347883597883,0.3333333333333333,0.384732544898374,0.39021116045811216,SPATIAL-HEAVY,Moderate
168,840.0,845.0,3.0,13.0,14.0,94.08436584472656,96.99024963378906,97.84867919921875,0.3466184722222222,16.08189732638889,0.06306626402505447,733.2857294475245,0.35448717948717956,0.5416666666666666,0.1346153846153846,0.6339285714285714,0.633154789890071,0.4387179487179488,0.45915264740779527,0.18018932578586994,0.7692307692307693,0.4851089444877149,0.48434713502065824,SPATIAL-HEAVY,Moderate
169,845.0,850.0,12.0,21.0,22.0,95.48377990722656,98.58073425292969,100.35396759033203,0.4116259027777778,18.27574739583333,0.07166959763071895,1096.526747343258,0.46279761904761907,0.21875,0.13095238095238096,0.125,0.6325015944398877,0.3529761904761905,0.49409145464363213,0.2047702789449113,0.9047619047619048,0.4291082851043019,0.45464033937844994,SPATIAL-HEAVY,Moderate
170,850.0,855.0,2.0,6.0,8.0,103.9637451171875,122.47511749267578,123.77317535400391,0.23284149305555557,13.358219027777777,0.05238517265795207,818.2973770330993,0.35833333333333334,0.375,0.16666666666666666,0.125,0.565076607054194,0.36583333333333334,0.34421943304415514,0.14967192187986306,0.6666666666666666,0.38517176237609735,0.40308030235453535,BURST-DOMINATED,Moderate
171,855.0,860.0,2.0,5.0,8.0,105.10094451904297,122.3979476928711,123.5284359741211,0.24864902777777778,13.115565659722222,0.05143359082244009,820.8446139063142,0.37250000000000005,0.3125,0.2,1.0,0.5705254985227929,0.34550000000000003,0.3736617631771564,0.1469531166355431,0.6,0.4270983748909952,0.42227795147395775,SPARSE-EXTREME,Moderate
172,860.0,865.0,1.0,2.0,4.0,66.1529312133789,71.33306884765625,72.14572296142578,0.16395288194444443,6.471722916666667,0.025379305555555558,280.6798567419149,0.4,0.25,0.25,0.125,0.6090892411589849,0.3325,0.29003053211434165,0.0725123015873016,0.5,0.3600980052920473,0.3934638294212951,SPATIAL-HEAVY,Moderate
173,865.0,870.0,1.0,2.0,3.0,66.15718841552734,68.90272674560546,69.82029235839843,0.14006861111111113,5.501107361111112,0.021572970043572982,283.2188109421661,0.3875,0.25,0.1875,0.125,0.627638621818385,0.32562500000000005,0.2878786872328167,0.06163705726735138,0.5,0.35811422389213776,0.3933418364997219,SPATIAL-HEAVY,Moderate
174,870.0,875.0,1.0,2.0,3.0,65.04927825927734,72.39250335693359,73.88682556152344,0.17155854166666668,6.7003746527777786,0.026275979030501086,277.39260602003736,0.3875,0.25,0.1875,0.125,0.5930530001941344,0.32562500000000005,0.32008422469218967,0.07507422580143168,0.5,0.3565972317524952,0.3884100527448529,BURST-DOMINATED,Moderate
175,875.0,880.0,0.0,1.0,1.0,66.7845687866211,69.44832000732421,70.24022735595703,0.0993673263888889,3.693303506944444,0.014483543164488017,349.29340563870744,0.05,0.125,0.125,0.125,0.6284467058819303,0.08375,0.2897940420769175,0.04138155189853719,0.0,0.2651347851713606,0.32509490510845446,SPATIAL-HEAVY,Low
176,880.0,885.0,6.0,10.600000000000009,12.760000000000005,75.4409408569336,80.64982452392579,83.53112182617188,0.40553715277777785,15.747117048611107,0.061753400190631816,216.2484834990923,0.38558176100628905,0.22083333333333352,0.15047169811320749,0.9208463949843256,0.6140756919187378,0.3114449685534591,0.4884667131574003,0.17643828625894806,0.37735849056603743,0.42229778459067224,0.4312694571021243,SPATIAL-HEAVY,Moderate
177,885.0,890.0,5.0,8.600000000000009,11.760000000000005,87.07266235351562,91.74837799072266,93.22165008544921,0.3604871180555555,14.652186076388887,0.057459553240740736,410.5174060342205,0.3736976744186044,0.21500000000000022,0.17093023255813944,0.5102040816326529,0.6214017491762216,0.30228372093023254,0.4995128661609449,0.16417015211640212,0.2325581395348835,0.407756813443074,0.4499199271652427,SPATIAL-HEAVY,Moderate
178,890.0,895.0,3.0,4.0,6.0,70.88469696044922,77.86210784912109,78.71030792236328,0.27246701388888883,12.064344479166664,0.04731115482026144,231.27666451130204,0.4458333333333333,0.16666666666666666,0.1875,1.0,0.5995128501867854,0.3202083333333333,0.41173178710397207,0.13517472805788985,0.25,0.4012769508438604,0.4126645026893666,LOW-COMPLEXITY,Moderate
179,895.0,900.0,2.0,2.0,3.0,80.3697738647461,86.4569580078125,87.22497528076173,0.2465361805555555,9.767132847222223,0.03830248175381263,330.6048249109597,0.5125000000000001,0.125,0.1875,0.125,0.610289163695228,0.33812500000000006,0.3555716014918205,0.10943566215375038,0.0,0.34332493229209127,0.40731146174901256,SPATIAL-HEAVY,Moderate
180,900.0,905.0,3.0,6.0,7.0,115.54745483398438,122.92731323242188,124.60160064697266,0.3147739236111111,14.652417743055558,0.05746046173747276,1055.928582901965,0.3791666666666667,0.25,0.14583333333333334,1.0,0.6162306769403271,0.3210416666666667,0.3650632656514739,0.16417274782135075,0.5,0.4219761357243835,0.4346365005323485,SPATIAL-HEAVY,Moderate
181,905.0,910.0,2.0,4.0,46.80000000000028,113.30604553222656,155.9466979980469,157.25758911132812,0.2972868402777778,13.9281128125,0.054620050245098035,1711.8252272472837,0.55,0.25,1.0,0.19230769230769115,0.49785941239625425,0.41500000000000004,0.47533639067321287,0.15605728641456582,0.5,0.454872007882438,0.4819782205961671,SPARSE-EXTREME,Moderate
182,910.0,915.0,1.0,1.0,2.0,149.43975830078125,155.78067626953126,157.50484619140624,0.21335256944444447,10.3585853125,0.04062190318627452,2510.609855184791,0.525,0.125,0.25,1.0,0.6271110186287714,0.3450000000000001,0.43727746907798004,0.11606258053221291,0.0,0.414260301267638,0.4468807235039464,SPATIAL-HEAVY,Moderate
183,915.0,920.0,1.0,1.0,1.0,143.58596801757812,146.88592224121095,147.92126098632812,0.11875701388888887,5.553540034722224,0.021778588371459698,1896.9107724124858,0.65,0.125,0.125,1.0,0.6373707003035609,0.41375000000000006,0.3395553103693986,0.06222453820417057,1.0,0.4472118164163706,0.4401127001000509,SPATIAL-HEAVY,Moderate
184,920.0,925.0,1.0,1.0,1.0,129.154052734375,132.74400024414064,134.83414001464843,0.11523524305555558,4.872393402777778,0.019107425108932465,1691.8007220938623,0.5,0.125,0.125,1.0,0.634937366511832,0.33125000000000004,0.2974236460834088,0.054592643168378474,0.0,0.36681554382542136,0.39280871202968315,SPATIAL-HEAVY,Moderate
185,925.0,930.0,1.0,2.0,2.0,114.57588958740234,136.44653930664063,137.08688232421875,0.18433138888888892,7.863682499999999,0.0308379705882353,1653.609377237818,0.37500000000000006,0.25,0.125,1.0,0.5598807135472198,0.31875000000000003,0.40631199513746563,0.08810848739495801,0.5,0.4011952152501314,0.3938096560037427,BURST-DOMINATED,Moderate
186,930.0,935.0,2.0,3.0,50.12000000000032,133.73681640625,138.93191833496093,139.5438787841797,0.2963211111111111,13.561479131944445,0.05318227110566449,2318.9691476811113,0.5375000000000001,0.1875,1.0,0.16709896249002287,0.628860628167041,0.3800000000000001,0.6129766111111111,0.15194934601618426,0.0,0.46583588169479184,0.5128211735969943,SPATIAL-MOTION-HEAVY,Moderate
187,935.0,940.0,2.0,3.0,39.72000000000024,130.18338012695312,141.7635955810547,142.82221923828126,0.2105130555555556,8.904117048611107,0.034918106072984754,2426.5566058397835,0.5875000000000001,0.1875,1.0,0.17938066465256688,0.6039077164587574,0.4075000000000001,0.36363241046220995,0.09976601735138502,0.3333333333333333,0.45239348713604893,0.5154612418424034,SPATIAL-HEAVY,Moderate
188,940.0,945.0,3.0,3.0,4.0,119.85565948486328,125.08707122802734,125.73752227783203,0.24512496527777777,10.073247604166669,0.039502931781045754,1540.7948441610563,0.6083333333333334,0.125,0.16666666666666666,1.0,0.6263681900720368,0.3908333333333334,0.42579330655512737,0.11286551937441645,0.6666666666666666,0.44614248283258845,0.45240401514305834,SPATIAL-HEAVY,Moderate
189,945.0,950.0,2.0,4.0,46.28000000000027,85.78325653076172,119.00651397705079,120.68628448486328,0.2306974652777778,9.21909378472222,0.03615330895969499,622.5863989096383,0.5125000000000001,0.25,1.0,0.2025713050993938,0.49486450904232254,0.39437500000000003,0.42668631751587033,0.10329516845627142,0.25,0.4210349839353887,0.4516967516537145,SPARSE-EXTREME,Moderate
190,950.0,955.0,2.0,2.0,44.80000000000028,89.71233367919922,110.36282958984376,111.11919036865234,0.20016027777777778,7.8052571875,0.03060885171568628,729.7921543055637,0.75,0.125,1.0,0.20089285714285587,0.5450530486229269,0.46875000000000006,0.45635340385419143,0.08745386204481795,0.5,0.468776444232476,0.5132177578325714,SPARSE-EXTREME,Moderate
191,955.0,960.0,1.0,2.0,3.0,81.99127960205078,89.20193328857422,90.20695434570312,0.21147829861111112,8.156076736111112,0.03198461465141612,432.87019528010575,0.3875,0.25,0.1875,1.0,0.6044584038033839,0.32562500000000005,0.4063596969386928,0.09138461328976034,0.5,0.42473389756797364,0.4312543361976984,SPATIAL-HEAVY,Moderate
192,960.0,965.0,2.0,3.0,3.760000000000005,74.06864166259766,76.98555755615234,79.40801971435548,0.21795100694444441,7.327905729166666,0.0287368852124183,564.4170661653923,0.4188333333333334,0.1875,0.15666666666666687,0.13297872340425515,0.6290871813325496,0.3147333333333334,0.358709714282763,0.08210538632119514,0.3333333333333333,0.3551580487119987,0.39845130327872863,SPATIAL-HEAVY,Moderate
193,965.0,970.0,1.0,2.0,4.0,87.33612823486328,89.0832733154297,89.7977099609375,0.1498892361111111,5.52077215277778,0.021650086873638345,517.1041979706804,0.4,0.25,0.25,1.0,0.639008027980853,0.3325,0.3108346110272704,0.06185739106753813,0.5,0.417905757993804,0.4272835019915332,SPATIAL-HEAVY,Moderate
194,970.0,975.0,1.0,2.0,2.760000000000005,85.05941009521484,85.93323516845703,86.23734313964843,0.15215281249999996,5.097069097222222,0.01998850626361656,475.4944455179382,0.3845000000000001,0.25,0.17250000000000032,0.13586956521739105,0.6442861983876503,0.32397500000000007,0.2854488681721422,0.05711001789604731,0.5,0.36199571590437907,0.401112015444947,SPATIAL-HEAVY,Moderate
195,975.0,980.0,1.0,1.0,2.0,84.40531921386719,85.17576599121094,85.64981292724609,0.1065617361111111,3.7811669097222227,0.014828105528322439,471.12077412622887,0.525,0.125,0.25,0.125,0.6449623763162381,0.3450000000000001,0.26329224308472865,0.04236601579520697,0.0,0.3367598156770174,0.40404891515271674,SPATIAL-HEAVY,Moderate
196,980.0,985.0,1.0,5.0,10.0,84.17118072509766,86.38985595703124,87.93083526611328,0.1998527430555556,7.148673263888889,0.028034012799564266,440.31961071368585,0.325,0.625,0.25,0.1375,0.6357488984990401,0.46,0.2876771348308649,0.08009717942732648,0.4,0.4273290051322597,0.4615612452909054,SPATIAL-HEAVY,Moderate
197,985.0,990.0,1.0,2.0,3.0,82.93604278564453,83.51968383789062,84.03950500488281,0.13754510416666668,4.748420416666668,0.018621256535947713,457.68122670157067,0.3875,0.25,0.1875,0.125,0.6461437731077939,0.32562500000000005,0.2667297681457501,0.053203590102707754,0.5,0.35947466416615825,0.39910377939130914,SPATIAL-HEAVY,Moderate
198,990.0,995.0,1.0,2.0,24.280000000000143,124.45800018310547,125.43108520507812,125.71206848144531,0.22129395833333337,8.56792326388889,0.03359969907407408,4212.499161994282,0.55,0.25,1.0,0.40671334431630735,0.6456315779744634,0.41500000000000004,0.4406193403855035,0.09599914021164023,0.5,0.49749300845958905,0.5394134979991052,SPATIAL-HEAVY,Moderate
199,995.0,1000.0,2.0,2.0,39.480000000000246,107.50121307373047,115.57010955810547,116.38252258300781,0.19960961805555555,8.143032847222223,0.0319334621459695,1428.448917620766,0.8250000000000001,0.125,1.0,0.2786220871327237,0.6105864709960883,0.5100000000000001,0.41966638630454045,0.09123846327419859,1.0,0.5209492950829175,0.5582399611042844,SPATIAL-HEAVY,High
200,1000.0,1005.0,1.0,2.0,2.760000000000005,102.90620422363281,117.64578552246094,118.95186828613281,0.13507972222222223,5.100801354166668,0.02000314256535948,1364.1608285464665,0.3095000000000001,0.25,0.17250000000000032,1.0,0.5795115173680793,0.28272500000000006,0.24476238416107604,0.05715183590102709,0.0,0.3358772662982439,0.34165432502475257,BURST-DOMINATED,Moderate
