segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
27,135.0,140.0,0.0,1.0,1.0,67.00138854980469,95.1166275024414,8.429253472222221,0.0325,0.1,0.05,1.0,0.0,0.15,0.04571428571428573,0.4833346080736489,0.014055464188453158,599.9350720586051,0.42548735619271577,0.08101071428571428,0.2702312137777212,0.06621428571428571,0.4833346080736489,0.23084809375729093,LOW-COMPLEXITY,Low
28,140.0,145.0,1.0,1.0,1.0,94.03899383544922,126.53814239501953,12.112329861111114,0.5325,0.1,0.05,1.0,0.99999999965,0.235,0.08000000000000002,0.4247137070706591,0.016123960784313728,1625.3746965381224,0.3422230773593305,0.288062499944875,0.4729632500618398,0.4562499998775,0.4247137070706591,0.30122024943364445,LOW-COMPLEXITY,Moderate
29,145.0,150.0,1.0,1.0,35.400000000000205,95.62332153320312,97.33920288085938,16.815215277777774,0.18912429378531065,0.1,1.0,0.20903954802259767,0.99999999965,0.015,0.43063346877982517,0.5203430149626163,0.02624301075708061,1174.219307181667,0.3897916935979588,0.3509380588640989,0.5616131024775816,0.4844400405114475,0.5203430149626163,0.3297196992424526,SPARSE-EXTREME,High
30,150.0,155.0,3.0,7.0,9.760000000000005,60.12867736816406,63.16706924438476,30.430333333333333,0.27927900078064005,0.23333333333333334,0.16266666666666676,0.11270491803278682,0.4410714285482143,0.25423076923076926,0.14189364982156294,0.4029670620465214,0.039822029956427016,238.42648031654838,0.2557305613529268,0.2347915261302621,0.36985202329090944,0.28592386416911314,0.4029670620465214,0.24141346309757813,BURST-DOMINATED,Moderate
31,155.0,160.0,2.0,5.0,7.0,57.13132095336914,79.71416473388672,24.05975,0.29160714285714284,0.25,0.175,0.6571428571428571,0.4174999999685,0.2969444444444444,0.5034132940589614,0.4511938675870142,0.03086508442265795,477.0313007503735,0.384079539919579,0.40574589402179806,0.45350276331435113,0.40107954376221894,0.4511938675870142,0.38771537544301404,BURST-DOMINATED,Moderate
32,160.0,165.0,3.0,4.6000000000000085,33.880000000000194,87.94819641113281,88.6959228515625,19.13796180555556,0.21078550211317032,0.1533333333333336,0.56466666666667,0.17119244391971566,0.6521739129938551,0.1396666666666666,0.16932820884010233,0.4370276590128055,0.024184421568627452,2159.3289649155813,0.2901125614950279,0.23328932880864334,0.43104610213563876,0.3279426655332133,0.4370276590128055,0.24698139973446814,SPARSE-EXTREME,Moderate
33,165.0,170.0,2.0,3.0,4.760000000000005,144.54476928710938,145.99395751953125,18.233204861111112,0.2987673669467785,0.15,0.11900000000000013,1.0,0.6374999999319444,0.1225,0.6205005879931708,0.422299604463157,0.02759490291394335,3053.9563923836504,0.27134426084645513,0.42024275576631054,0.512238516716244,0.45215017637413174,0.422299604463157,0.33308079835709925,HEAVY-TAIL-RISK,High
34,170.0,175.0,2.0,3.0,3.760000000000005,124.19853973388672,139.04708862304688,29.049201388888886,0.3508907801418436,0.15,0.09400000000000013,1.0,0.6958333332458333,0.10472222222222222,0.3763099585062241,0.3628431431252915,0.0515619940087146,1312.3162200940362,0.2185745364929795,0.31596288749198176,0.44713338758692023,0.39308743196568663,0.3628431431252915,0.2577002174520781,LOW-COMPLEXITY,Moderate
35,175.0,180.0,3.0,7.0,49.040000000000276,124.27789306640625,128.9036376953125,28.646072916666668,0.2829491804552169,0.23333333333333334,0.817333333333338,0.13050570962479535,0.4660714285446429,0.237,0.15449138125758483,0.4484325998973984,0.045096865332244,2390.943379085116,0.30350387270602674,0.23718750084283063,0.40463281094398085,0.29242241436790045,0.4484325998973984,0.26368897739769476,SPARSE-EXTREME,Moderate
36,180.0,185.0,6.0,8.0,9.0,63.53589630126953,127.73037109375,36.14323263888889,0.45291666666666663,0.13333333333333333,0.075,0.7444444444444445,0.728124999969922,0.18137662337662336,0.367887323943662,0.3660707400108773,0.05597368110021787,1039.2911885631222,0.3299679505106248,0.3486216474367297,0.43549991741879357,0.42869176535438946,0.3660707400108773,0.3264185157848759,LOW-COMPLEXITY,Moderate
