segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
20,100.46703333333333,105.47203333333334,1.0,3.0,3.0,100.26375579833984,101.05649871826172,11.30402777777778,0.2975,0.3,0.15,0.1,0.36249999995138893,0.303,0.13288691588785045,0.43366297888721417,0.014355383986928105,386.2648137867182,0.3059248937089463,0.23837205840355868,0.3744027978539957,0.2727910747493412,0.43366297888721417,0.27127071876474573,BURST-DOMINATED,Moderate
21,105.47203333333334,110.5104,0.0,1.0,1.0,108.19402694702148,108.4875717163086,2.6265569885361555,0.1325,0.1,0.05,0.1,0.08749999991249999,0.42999999999999994,0.06857142857142857,0.43120942715430316,0.005157330409015458,499.7451094439945,0.29886486178289057,0.21883482141479016,0.3293026731195696,0.20169642854080352,0.43120942715430316,0.27467172398043316,LOW-COMPLEXITY,Moderate
22,110.5104,115.54876666666667,0.0,1.0,2.0,21.33738613128662,32.98752403259277,1.7069830246913578,0.14,0.1,0.1,0.1,0.08749999991249999,0.42999999999999994,0.096,0.3616855075455502,0.00449475195170661,162.3230065559688,0.2807940059395132,0.2307662499862187,0.2690152032005963,0.20992499996937494,0.3616855075455502,0.26603094720357773,LOW-COMPLEXITY,Low
23,115.54876666666667,120.58713333333334,0.0,0.0,0.0,58.445308685302734,111.00448226928711,2.3076671351410933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834765288058111,0.003997995340111354,395.6719443544372,0.21769872945421218,0.0,0.15892300335793838,0.0,0.2834765288058111,0.09360328370093175,LOW-COMPLEXITY,Low
24,120.58713333333334,125.59213333333334,0.0,0.0,0.7600000000000051,41.63325881958008,113.67064819335937,2.463614583333334,0.005700000000000038,0.0,0.038000000000000256,0.1,0.0,0.0,0.0088421052515233,0.28396582435462914,0.004224683551198258,402.93560071736096,0.25774968524438224,0.003846315784412635,0.15143858375293828,0.0026526315754569897,0.28396582435462914,0.11221320663479072,LOW-COMPLEXITY,Low
25,125.59213333333334,130.6305,0.0,2.0,3.0,31.92133331298828,32.29475402832031,0.9836206183862432,0.12250000000000001,0.2,0.15,0.1,0.043749999978124995,0.5,0.21882186457250904,0.4451149319972969,0.004486110030431925,139.5338660361081,0.3084512430517563,0.3058281360855961,0.3439839279409948,0.25595905936409646,0.4451149319972969,0.32116454299177843,BURST-DOMINATED,Moderate
26,130.6305,135.66886666666667,1.0,1.0,1.75,37.085731506347656,43.51980972290039,3.915950176366842,0.42383928571428575,0.1,0.0875,0.11428571428571428,0.9124999997375001,0.2583333333333333,0.11115151513907072,0.4304798788644082,0.006752666710974512,197.29905418703845,0.3144029456269367,0.29734049237748533,0.45164555967218956,0.4431371211165129,0.4304798788644082,0.2889135095868266,LOW-COMPLEXITY,Moderate
27,135.66886666666667,140.70723333333333,0.0,0.0,0.0,14.301772594451904,43.873579025268555,0.9592151675485009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264139970510169,0.001587131515414808,129.3997085426435,0.24574925735487438,0.0,0.12267392995322167,0.0,0.264139970510169,0.09977551153352252,LOW-COMPLEXITY,Very Low
28,140.70723333333333,145.71223333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808278867102397e-09,9.513888888888888e-06,0.0,0.0,9.112472766884532e-10,0.0,0.0,3.189365468409586e-10,LOW-COMPLEXITY,Very Low
29,145.71223333333333,150.75060000000002,0.0,3.0,7.0,10.681734085083008,12.21138620376587,1.6511587852733685,0.1275,0.3,0.35,0.7857142857142857,0.0,0.15,0.5444402089623426,0.433343267118027,0.005281940418914479,32.25435840353587,0.3102398695019025,0.297956490898619,0.33976212056854715,0.21583206268870275,0.433343267118027,0.28486689151478733,SPARSE-EXTREME,Moderate
30,150.75060000000002,155.78896666666668,0.0,0.0,0.0,10.693469524383545,10.83675765991211,0.7779637896825397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40453504793386685,0.002308029635465297,32.70929899425996,0.24718838647645702,0.0,0.21171626931933252,0.0,0.40453504793386685,0.09656112551652818,LOW-COMPLEXITY,Low
31,155.78896666666668,160.82733333333334,0.0,1.0,2.0,11.108904361724854,17.720643043518066,0.03353036816578483,0.14,0.1,0.1,0.1,0.08749999991249999,0.42999999999999994,0.0987,0.4505496121130733,0.002571888805676592,47.41115971832276,0.402786763852521,0.2319407499862187,0.2874221266056254,0.21073499996937495,0.4505496121130733,0.3116587232099611,LOW-COMPLEXITY,Low
32,160.82733333333334,165.83233333333334,0.0,0.0,0.0,23.31480598449707,23.531148529052736,0.22374305555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39985783842677747,0.000679181917211329,206.20261753115233,0.23993370259764563,0.0,0.2209797609962241,0.0,0.39985783842677747,0.09734530804080688,LOW-COMPLEXITY,Low
33,165.83233333333334,170.8707,0.0,0.0,0.0,80.06103515625,80.21102905273438,0.3138330853174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43049761454663854,0.0007966735884168483,423.20009083965505,0.29866862619679396,0.0,0.240592728918631,0.0,0.43049761454663854,0.1259173645832582,LOW-COMPLEXITY,Low
