segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
23,115.0,120.0,1.0,2.0,5.52000000000001,117.98652648925781,122.88469085693359,21.058149305555556,0.18197971014492745,0.2,0.2760000000000005,1.0,0.4999999999125,0.18999999999999997,0.4104579025110784,0.3938045825590035,0.03634463058278867,1113.528907404733,0.2433518076461471,0.33472418757853784,0.43997987477494216,0.36463737072269853,0.3938045825590035,0.2862863997312141,SPARSE-EXTREME,Moderate
24,120.0,125.0,1.0,1.0,2.0,105.10796356201172,107.7368896484375,11.612954861111113,0.29000000000000004,0.1,0.1,1.0,0.99999999965,0.235,0.3866666666666667,0.4196383835172799,0.01659349332788671,993.9771317823366,0.28157964730145507,0.421462499944875,0.5462105664593874,0.5482499998775,0.4196383835172799,0.3438039260321931,LOW-COMPLEXITY,High
25,125.0,130.0,1.0,3.0,78.00000000000026,107.60356903076172,134.4614013671875,15.36604861111111,0.298076923076923,0.3,1.0,0.1628205128205123,0.3333333332944444,0.34500000000000003,0.17590186307495223,0.34489479914295784,0.023982597222222225,1286.999908029669,0.2240150838946141,0.2696048104314792,0.35003179842780374,0.2901872255755412,0.34489479914295784,0.26093025107254175,SPARSE-EXTREME,Moderate
26,130.0,135.0,1.0,3.0,5.0,108.86614990234375,112.691357421875,15.521350694444443,0.24583333333333332,0.3,0.25,1.0,0.36249999995138893,0.307,0.6105235618618712,0.4213922740696926,0.02254906563180828,888.07590595993,0.2854032143005061,0.4477739994022577,0.47411822722201413,0.41748206854154746,0.4213922740696926,0.3716234524398155,HEAVY-TAIL-RISK,Moderate
27,135.0,140.0,0.0,1.0,1.0,67.04400634765625,95.1410629272461,8.428649305555556,0.0325,0.1,0.05,1.0,0.0,0.15,0.04571428571428573,0.4834945972250478,0.01402628676470588,601.5171109288242,0.4255944166033983,0.08101071428571428,0.27029609726819515,0.06621428571428571,0.4834945972250478,0.23088433589644838,LOW-COMPLEXITY,Low
28,140.0,145.0,1.0,1.0,1.0,94.06590270996094,126.61175231933593,12.114333333333333,0.5325,0.1,0.05,1.0,0.99999999965,0.235,0.08000000000000002,0.42504802256060015,0.016081709831154686,1629.8789062028004,0.34267465098167493,0.288062499944875,0.4730545472522494,0.4562499998775,0.42504802256060015,0.3013944113889747,LOW-COMPLEXITY,Moderate
29,145.0,150.0,1.0,1.0,35.400000000000205,95.6635971069336,97.45724792480469,16.818135416666664,0.18912429378531065,0.1,1.0,0.20903954802259767,0.99999999965,0.015,0.43063346877982517,0.5199449565472104,0.026230854166666668,1177.1915165199177,0.3894671601533162,0.3509380588640989,0.5614209528092591,0.4844400405114475,0.5199449565472104,0.32958969474006994,SPARSE-EXTREME,High
30,150.0,155.0,3.0,7.0,9.760000000000005,60.15084457397461,63.140288543701175,30.415513888888896,0.27927900078064005,0.23333333333333334,0.16266666666666676,0.11270491803278682,0.4410714285482143,0.25423076923076926,0.14189364982156294,0.4020887408126941,0.03979884899237473,237.6053417692333,0.2543732486624046,0.2347915261302621,0.3695726383094162,0.28592386416911314,0.4020887408126941,0.24085660231725123,BURST-DOMINATED,Moderate
31,155.0,160.0,2.0,5.0,7.0,57.11420822143555,79.8013916015625,24.05762847222222,0.29160714285714284,0.25,0.175,0.6571428571428571,0.4174999999685,0.2969444444444444,0.5034132940589614,0.45272579482578446,0.030847130718954254,478.7074237047488,0.38612300708394665,0.40574589402179806,0.4539622242444015,0.40107954376221894,0.45272579482578446,0.3885149385410231,BURST-DOMINATED,Moderate
32,160.0,165.0,3.0,4.6000000000000085,33.880000000000194,88.00528717041016,88.81085662841797,19.156038194444438,0.21078550211317032,0.1533333333333336,0.56466666666667,0.17119244391971566,0.6521739129938551,0.1396666666666666,0.16932820884010233,0.43630890503257136,0.024167883850762524,2170.3812383742325,0.289298553126142,0.23328932880864334,0.43076019003827837,0.3279426655332133,0.43630890503257136,0.24665401481100757,SPARSE-EXTREME,Moderate
33,165.0,170.0,2.0,3.0,4.760000000000005,144.72543334960938,146.06942443847657,18.263996527777778,0.2987673669467785,0.15,0.11900000000000013,1.0,0.6374999999319444,0.1225,0.6175005879931708,0.420035371613458,0.027601537445533772,3067.253236626444,0.26875427370159977,0.4189377557663105,0.5110806426514345,0.45125017637413173,0.420035371613458,0.33149660707441303,HEAVY-TAIL-RISK,High
34,170.0,175.0,2.0,3.0,3.760000000000005,124.39385223388672,139.19202270507813,29.060156250000002,0.3508907801418436,0.15,0.09400000000000013,1.0,0.6958333332458333,0.10472222222222222,0.3763099585062241,0.3628762026571931,0.05157295846949891,1317.5557007764787,0.21848447027361204,0.31596288749198176,0.4471658376809057,0.39308743196568663,0.3628762026571931,0.25765827699231386,LOW-COMPLEXITY,Moderate
35,175.0,180.0,3.0,7.0,49.040000000000276,124.42312622070312,128.97557067871094,28.664597222222223,0.2829491804552169,0.23333333333333334,0.817333333333338,0.13050570962479535,0.4660714285446429,0.237,0.15449138125758483,0.44944522908528467,0.04511576606753812,2403.9751671115573,0.3046611167768341,0.23718750084283063,0.40500826798612977,0.29242241436790045,0.44944522908528467,0.26414585210087904,SPARSE-EXTREME,Moderate
36,180.0,185.0,6.0,8.0,9.0,63.55331802368164,127.76834411621094,36.15581944444445,0.45291666666666663,0.13333333333333333,0.075,0.7444444444444445,0.728124999969922,0.18137662337662336,0.367887323943662,0.3663466785159058,0.05599008932461874,1041.1912962681627,0.330293398094444,0.3486216474367297,0.43557894734516034,0.42869176535438946,0.3663466785159058,0.3265399154247568,LOW-COMPLEXITY,Moderate
37,185.0,190.0,2.0,4.0,5.0,61.36369705200195,62.93653411865235,22.619895833333338,0.31875,0.2,0.125,1.0,0.49999999995625,0.225,0.3836230769230769,0.40976207613181176,0.031533058687363835,235.33942407403984,0.254480862995321,0.3373135384546478,0.42850268046319767,0.36883692306161053,0.40976207613181176,0.2885693121652883,BURST-DOMINATED,Moderate
38,190.0,195.0,0.0,3.6000000000000085,5.0,75.01676940917969,95.71505737304689,22.98307638888889,0.15527777777777793,0.3600000000000009,0.25,0.1,0.024305555548803953,0.5,0.2519005962691603,0.3765000042255285,0.03721118736383443,485.6617958952019,0.26768422115133034,0.31715488437602135,0.33294173382793407,0.25907712332282945,0.3765000042255285,0.319031805799434,SPARSE-EXTREME,Moderate
39,195.0,200.0,3.0,5.0,50.60000000000031,113.2702407836914,116.04395599365235,33.22109375,0.19781093544137082,0.16666666666666669,0.8433333333333385,0.13833992094861575,0.599999999958,0.22166666666666665,0.1613637574947419,0.4789957438271022,0.04835687173202615,1698.9525240740365,0.3387701588941149,0.2550224011702644,0.4411856602939058,0.3359924605670559,0.4789957438271022,0.28367235488402687,SPARSE-EXTREME,Moderate
40,200.0,205.0,0.0,1.0,60.2800000000004,97.34852600097656,137.5956268310547,9.526486111111113,0.275,0.1,1.0,0.14100862641008532,0.08749999991249999,0.42999999999999994,0.16821365934584406,0.33039404845598414,0.015529262254901961,1487.233617830262,0.2275275373454595,0.2621791918016609,0.29910392096477323,0.23158909777312817,0.33039404845598414,0.26858367779828096,SPARSE-EXTREME,Low
41,205.0,210.0,1.0,1.0,1.7600000000000051,72.03044891357422,105.28120727539063,12.919256944444447,0.32229090909090835,0.1,0.08800000000000026,1.0,0.99999999965,0.235,0.3820289855072465,0.4016475615365656,0.017910819035947715,1042.9837056527012,0.3277420040717902,0.41944510864052725,0.521484184452586,0.5468586955296739,0.4016475615365656,0.36203292403624576,LOW-COMPLEXITY,High
42,210.0,215.0,2.0,3.0,50.36000000000031,73.92827606201172,140.3652313232422,18.61282291666667,0.27402369605507004,0.15,1.0,0.13701350277998328,0.6666666665888888,0.11249999999999999,0.34837748958790127,0.36966378654164767,0.026535849537037037,1214.6754474599297,0.32715453694470303,0.30238795795848705,0.41277909753585273,0.3772215801824815,0.36966378654164767,0.2960156294126732,SPARSE-EXTREME,Moderate
43,215.0,220.0,1.0,2.0,43.040000000000276,131.51397705078125,133.93062744140624,17.403079861111113,0.2616171003717471,0.2,1.0,0.21840148698884615,0.543749999890625,0.162,0.19173326416314668,0.4896689815415179,0.025649892565359475,2376.615744154515,0.35095543020420067,0.23505959489374226,0.431903972894809,0.30453247921066273,0.4896689815415179,0.27348684985437605,SPARSE-EXTREME,Moderate
44,220.0,225.0,1.0,2.0,2.0,108.5165023803711,109.4161376953125,11.842343749999998,0.365,0.2,0.1,1.0,0.456249999934375,0.23666666666666666,0.10116153846153847,0.4238912867099322,0.018057393246187367,1514.25518927647,0.272095118016655,0.21230631088709997,0.386646464763297,0.2728692948488261,0.4238912867099322,0.23974189743389582,BURST-DOMINATED,Moderate
45,225.0,230.0,2.0,4.0,9.280000000000015,48.353885650634766,49.777671813964844,20.005753472222224,0.21755862068965506,0.2,0.23200000000000037,0.8189655172413779,0.47812499996171876,0.24,0.6591051102282295,0.46052415827887855,0.0269186802832244,228.52543286030365,0.31339555595478263,0.45981541044325047,0.49493862504899183,0.4490752830550704,0.46052415827887855,0.3736610237090532,HEAVY-TAIL-RISK,Moderate
46,230.0,235.0,2.0,5.0,6.760000000000005,49.09372329711914,57.38487854003907,24.582145833333335,0.2757789940828401,0.25,0.16900000000000012,0.1183431952662721,0.434999999965,0.2845,0.14368730697529208,0.4239054861275549,0.030338480664488018,168.4678753485593,0.3099139320616721,0.24695022852873955,0.3673899196861736,0.29493119208033763,0.4239054861275549,0.2702451624354019,BURST-DOMINATED,Moderate
47,235.0,240.0,3.0,7.0,10.0,58.839908599853516,60.06195220947266,29.431253472222224,0.27619047619047615,0.23333333333333334,0.16666666666666669,0.1,0.4410714285482143,0.3126923076923077,0.1391662576687115,0.41865480571128977,0.03697146459694989,237.5183543824409,0.2658069813403783,0.25742818746684865,0.38259464904192547,0.3055671849847961,0.41865480571128977,0.26119593198042423,BURST-DOMINATED,Moderate
48,240.0,245.0,3.0,28.0,33.760000000000005,58.325233459472656,60.76384582519531,36.49646180555555,0.37645032723990074,0.9333333333333333,0.5626666666666668,0.10367298578199051,0.11339285714129464,0.8284615384615385,0.3350755100101885,0.4319930580427703,0.05269923842592592,243.38839734119077,0.2830601825258731,0.5012152987772628,0.4228015294936948,0.4301716914640481,0.4319930580427703,0.43888907319195003,SPARSE-EXTREME,Moderate
49,245.0,250.0,3.0,4.0,24.760000000000005,73.79646301269531,114.59058532714843,29.93955208333333,0.18081491653204093,0.13333333333333333,0.4126666666666668,0.23424878836833596,0.7281249999398438,0.09090909090909091,0.6991372814656687,0.3707941767263279,0.04121736301742918,1262.6515266284898,0.2965962338141281,0.45584985947354584,0.5017920173009195,0.49640311623682776,0.3707941767263279,0.3588246437279269,HEAVY-TAIL-RISK,High
50,250.0,255.0,2.0,7.6000000000000085,55.80000000000028,111.06224822998047,118.29512176513673,26.66387152777778,0.2760790416902471,0.38000000000000045,1.0,0.15591397849462288,0.2746710526179446,0.4788787878787884,0.6061432542472437,0.4000891677458381,0.042211717047930274,1190.423025677358,0.2631346141346494,0.5020761124454836,0.469608171631271,0.4455854204480296,0.4000891677458381,0.40654906030859367,HEAVY-TAIL-RISK,Moderate
51,255.0,260.0,1.0,2.6000000000000085,37.68000000000022,96.62208557128906,119.47360687255859,14.979631944444446,0.26673117752735587,0.26000000000000084,1.0,0.1433121019108272,0.4182692307045105,0.2786000000000006,0.22871204228095549,0.35599386592355065,0.02086944090413943,1981.1635822170579,0.230369088061085,0.2788966422281763,0.3745494859623556,0.3125178434308655,0.35599386592355065,0.26123520397862277,SPARSE-EXTREME,Moderate
