type,timestamp,medad,severity
EXTREME_TEMPORAL,3882.866666666667,48.0,3.0
EXTREME_TEMPORAL,3894.266666666667,61.0,3.8125
EXTREME_TEMPORAL,3902.1333333333337,113.0,7.0625
SCENE_CHANGE,3902.1333333333337,0.0,0.40055928008458286
EXTREME_TEMPORAL,3941.4666666666667,96.0,6.0
SCENE_CHANGE,3941.4666666666667,0.0,0.38287455545943866
EXTREME_TEMPORAL,3952.3,119.0,7.4375
SCENE_CHANGE,3952.3,0.0,0.4469960271690375
EXTREME_TEMPORAL,3969.7333333333336,74.0,4.625
EXTREME_TEMPORAL,3973.3333333333335,54.0,3.375
EXTREME_TEMPORAL,3978.666666666667,73.0,4.5625
EXTREME_TEMPORAL,3982.066666666667,69.0,4.3125
EXTREME_TEMPORAL,4031.866666666667,60.0,3.75
EXTREME_TEMPORAL,4050.066666666667,60.0,3.75
EXTREME_TEMPORAL,4052.3333333333335,53.0,3.3125
EXTREME_TEMPORAL,4059.066666666667,59.0,3.6875
EXTREME_TEMPORAL,4060.4666666666667,56.0,3.5
EXTREME_TEMPORAL,4085.2000000000003,85.0,5.3125
SCENE_CHANGE,4085.2000000000003,0.0,0.3634912453543509
EXTREME_TEMPORAL,4087.7333333333336,70.0,4.375
EXTREME_TEMPORAL,4097.066666666667,94.0,5.875
SCENE_CHANGE,4097.066666666667,0.0,0.3743824490580546
EXTREME_TEMPORAL,4100.666666666667,57.0,3.5625
EXTREME_TEMPORAL,4127.066666666667,75.0,4.6875
EXTREME_TEMPORAL,4139.2,146.0,9.125
SCENE_CHANGE,4139.2,0.0,0.5071614082724593
EXTREME_TEMPORAL,4152.133333333333,51.0,3.1875
EXTREME_TEMPORAL,4171.266666666666,83.0,5.1875
SCENE_CHANGE,4171.266666666666,0.0,0.36000234284890426
EXTREME_TEMPORAL,4173.2,103.0,6.4375
SCENE_CHANGE,4173.2,0.0,0.42120959086248877
EXTREME_TEMPORAL,4174.266666666666,51.0,3.1875
EXTREME_TEMPORAL,4183.1,64.0,4.0
EXTREME_TEMPORAL,4225.666666666667,102.0,6.375
SCENE_CHANGE,4225.666666666667,0.0,0.4040030877547098
EXTREME_TEMPORAL,4226.466666666667,96.0,6.0
SCENE_CHANGE,4226.466666666667,0.0,0.40058074618736383
EXTREME_TEMPORAL,4227.6,100.0,6.25
SCENE_CHANGE,4227.6,0.0,0.38853986447520183
EXTREME_TEMPORAL,4228.533333333334,84.0,5.25
SCENE_CHANGE,4228.533333333334,0.0,0.3561399661988979
EXTREME_TEMPORAL,4274.2,72.0,4.5
EXTREME_TEMPORAL,4279.266666666666,56.0,3.5
EXTREME_TEMPORAL,4334.533333333334,48.0,3.0
EXTREME_TEMPORAL,4343.933333333333,50.0,3.125
EXTREME_TEMPORAL,4348.3,48.0,3.0
EXTREME_TEMPORAL,4364.666666666667,60.0,3.75
EXTREME_TEMPORAL,4377.2,72.0,4.5
SCENE_CHANGE,4377.2,0.0,0.40304726547481734
EXTREME_TEMPORAL,4379.866666666667,60.0,3.75
EXTREME_TEMPORAL,4386.333333333334,133.0,8.3125
SCENE_CHANGE,4386.333333333334,0.0,0.4815223111303345
EXTREME_TEMPORAL,4390.266666666666,48.0,3.0
EXTREME_TEMPORAL,4393.6,69.0,4.3125
EXTREME_TEMPORAL,4395.066666666667,58.0,3.625
EXTREME_TEMPORAL,4395.733333333334,49.0,3.0625
EXTREME_TEMPORAL,4398.066666666667,57.0,3.5625
EXTREME_TEMPORAL,4399.3,57.0,3.5625
EXTREME_TEMPORAL,4401.8,60.0,3.75
EXTREME_TEMPORAL,4404.266666666666,56.0,3.5
EXTREME_TEMPORAL,4406.733333333334,56.0,3.5
EXTREME_TEMPORAL,4412.2,54.0,3.375
EXTREME_TEMPORAL,4415.466666666667,54.0,3.375
EXTREME_TEMPORAL,4420.266666666666,51.0,3.1875
EXTREME_TEMPORAL,4423.666666666667,52.0,3.25
EXTREME_TEMPORAL,4498.866666666667,57.0,3.5625
EXTREME_TEMPORAL,4505.066666666667,82.0,5.125
EXTREME_TEMPORAL,4514.7,80.0,5.0
EXTREME_TEMPORAL,4517.866666666667,50.0,3.125
EXTREME_TEMPORAL,4536.400000000001,60.0,3.75
EXTREME_TEMPORAL,4537.733333333334,92.0,5.75
SCENE_CHANGE,4537.733333333334,0.0,0.3656314077918749
EXTREME_TEMPORAL,4541.8,89.0,5.5625
SCENE_CHANGE,4541.8,0.0,0.3532620066000256
EXTREME_TEMPORAL,4554.933333333333,90.0,5.625
SCENE_CHANGE,4554.933333333333,0.0,0.35477236319364347
EXTREME_TEMPORAL,4565.066666666667,68.0,4.25
EXTREME_TEMPORAL,4579.400000000001,55.0,3.4375
EXTREME_TEMPORAL,4609.666666666667,144.0,9.0
SCENE_CHANGE,4609.666666666667,0.0,0.5380026712482379
EXTREME_TEMPORAL,4626.866666666667,49.0,3.0625
EXTREME_TEMPORAL,4633.400000000001,54.0,3.375
EXTREME_TEMPORAL,4637.333333333334,70.0,4.375
EXTREME_TEMPORAL,4641.866666666667,52.0,3.25
EXTREME_TEMPORAL,4682.666666666667,74.0,4.625
EXTREME_TEMPORAL,4692.1,51.0,3.1875
EXTREME_TEMPORAL,4697.266666666667,66.0,4.125
EXTREME_TEMPORAL,4711.7,60.0,3.75
EXTREME_TEMPORAL,4715.933333333333,74.0,4.625
EXTREME_TEMPORAL,4718.3,75.0,4.6875
EXTREME_TEMPORAL,4744.6,90.0,5.625
SCENE_CHANGE,4744.6,0.0,0.3833486719851339
EXTREME_TEMPORAL,4772.866666666667,63.0,3.9375
EXTREME_TEMPORAL,4775.2,61.0,3.8125
EXTREME_TEMPORAL,4780.266666666667,62.0,3.875
EXTREME_TEMPORAL,4851.266666666667,60.0,3.75
EXTREME_TEMPORAL,4876.900000000001,74.0,4.625
EXTREME_TEMPORAL,4910.733333333334,58.0,3.625
EXTREME_TEMPORAL,4918.933333333333,68.0,4.25
EXTREME_TEMPORAL,4923.066666666667,50.0,3.125
EXTREME_TEMPORAL,4926.2,67.0,4.1875
EXTREME_TEMPORAL,4935.900000000001,55.0,3.4375
EXTREME_TEMPORAL,4998.466666666667,53.0,3.3125
EXTREME_TEMPORAL,5008.900000000001,50.0,3.125
EXTREME_TEMPORAL,5079.666666666667,100.0,6.25
SCENE_CHANGE,5079.666666666667,0.0,0.3804110998974753
EXTREME_TEMPORAL,5109.7,143.0,8.9375
SCENE_CHANGE,5109.7,0.0,0.5129207115852877
EXTREME_TEMPORAL,5152.466666666667,55.0,3.4375
EXTREME_TEMPORAL,5155.333333333334,52.0,3.25
EXTREME_TEMPORAL,5161.900000000001,49.0,3.0625
EXTREME_TEMPORAL,5173.3,56.0,3.5
EXTREME_TEMPORAL,5177.2,56.0,3.5
EXTREME_TEMPORAL,5189.2,69.0,4.3125
EXTREME_TEMPORAL,5189.533333333334,86.0,5.375
EXTREME_TEMPORAL,5197.900000000001,61.0,3.8125
EXTREME_TEMPORAL,5200.266666666667,57.0,3.5625
EXTREME_TEMPORAL,5207.400000000001,50.0,3.125
EXTREME_TEMPORAL,5213.066666666667,56.0,3.5
EXTREME_TEMPORAL,5215.066666666667,54.0,3.375
EXTREME_TEMPORAL,5227.066666666667,65.0,4.0625
EXTREME_TEMPORAL,5230.8,67.0,4.1875
EXTREME_TEMPORAL,5232.866666666667,80.0,5.0
SCENE_CHANGE,5232.866666666667,0.0,0.35561773116109185
EXTREME_TEMPORAL,5237.0,88.0,5.5
SCENE_CHANGE,5237.0,0.0,0.38578994056773036
EXTREME_TEMPORAL,5238.866666666667,69.0,4.3125
EXTREME_TEMPORAL,5242.066666666667,64.0,4.0
EXTREME_TEMPORAL,5246.733333333334,68.0,4.25
EXTREME_TEMPORAL,5249.866666666667,82.0,5.125
EXTREME_TEMPORAL,5251.266666666667,72.0,4.5
EXTREME_TEMPORAL,5252.066666666667,57.0,3.5625
EXTREME_TEMPORAL,5252.866666666667,69.0,4.3125
EXTREME_TEMPORAL,5254.933333333333,66.0,4.125
EXTREME_TEMPORAL,5256.466666666667,65.0,4.0625
EXTREME_TEMPORAL,5257.466666666667,68.0,4.25
EXTREME_TEMPORAL,5260.1,66.0,4.125
EXTREME_TEMPORAL,5278.466666666667,63.0,3.9375
EXTREME_TEMPORAL,5284.1,53.0,3.3125
EXTREME_TEMPORAL,5312.666666666667,110.0,6.875
SCENE_CHANGE,5312.666666666667,0.0,0.4161501786171985
EXTREME_TEMPORAL,5552.133333333333,62.0,3.875
EXTREME_TEMPORAL,5613.666666666667,73.0,4.5625
EXTREME_TEMPORAL,5624.5,89.0,5.5625
EXTREME_TEMPORAL,5628.5,63.0,3.9375
EXTREME_TEMPORAL,5631.866666666667,60.0,3.75
EXTREME_TEMPORAL,5637.133333333333,67.0,4.1875
EXTREME_TEMPORAL,5648.1,67.0,4.1875
EXTREME_TEMPORAL,5653.866666666667,65.0,4.0625
EXTREME_TEMPORAL,5659.8,70.0,4.375
EXTREME_TEMPORAL,5662.666666666667,84.0,5.25
SCENE_CHANGE,5662.666666666667,0.0,0.3510369409201589
EXTREME_TEMPORAL,5666.266666666667,52.0,3.25
EXTREME_TEMPORAL,5667.900000000001,63.0,3.9375
EXTREME_TEMPORAL,5672.466666666667,64.0,4.0
EXTREME_TEMPORAL,5691.933333333333,52.0,3.25
EXTREME_TEMPORAL,5699.066666666667,66.0,4.125
EXTREME_TEMPORAL,5708.6,69.0,4.3125
EXTREME_TEMPORAL,5711.066666666667,95.0,5.9375
SCENE_CHANGE,5711.066666666667,0.0,0.3673617518902986
EXTREME_TEMPORAL,5714.733333333334,79.0,4.9375
EXTREME_TEMPORAL,5732.466666666667,92.0,5.75
EXTREME_TEMPORAL,5737.266666666667,121.0,7.5625
SCENE_CHANGE,5737.266666666667,0.0,0.3999762110726644
EXTREME_TEMPORAL,5746.5,76.0,4.75
EXTREME_TEMPORAL,5748.266666666667,85.0,5.3125
SCENE_CHANGE,5748.266666666667,0.0,0.3671708597654748
EXTREME_TEMPORAL,5752.133333333333,63.0,3.9375
EXTREME_TEMPORAL,5754.666666666667,86.0,5.375
EXTREME_TEMPORAL,5758.400000000001,49.0,3.0625
EXTREME_TEMPORAL,5764.8,50.0,3.125
