segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
72,360.0,365.0,1.0,1.0,1.0,77.56185150146484,102.39420928955079,8.233204861111112,0.5325,0.1,0.05,0.1,0.99999999965,0.20699999999999996,0.08000000000000002,0.36176351444385896,0.017703933823529413,600.5211024857846,0.2569402186534349,0.276652499944875,0.44799777824184817,0.4464499998775,0.36176351444385896,0.25857845310039956,LOW-COMPLEXITY,Moderate
73,365.0,370.0,1.0,3.0,3.0,104.85655975341797,111.25620727539062,14.393777777777775,0.3308333333333333,0.3,0.15,0.7,0.3916666666083333,0.28833333333333333,0.096,0.4047109196116722,0.02798089828431373,855.2373707039784,0.2706842857857903,0.2209433333241458,0.36766042781104524,0.2667999999795833,0.4047109196116722,0.24932889605717626,BURST-DOMINATED,Moderate
74,370.0,375.0,3.0,11.600000000000009,17.760000000000005,99.49293518066406,127.24943237304689,28.33666666666667,0.2686295744019882,0.38666666666666694,0.2960000000000001,0.10135135135135132,0.2661637930949946,0.465703918722787,0.15443510407252337,0.3368220223297524,0.050414542075163396,1062.4167746084547,0.22233779835943418,0.298874414563545,0.342807749449909,0.30248423035798055,0.3368220223297524,0.28653735119632234,SPARSE-EXTREME,Moderate
75,375.0,380.0,1.0,2.0,5.0,101.36945343017578,105.25206298828125,11.926684027777776,0.23750000000000004,0.2,0.25,0.1,0.456249999934375,0.23666666666666666,0.22204426558950063,0.4309801116049278,0.019837685185185184,1042.3487634916364,0.2866975214065422,0.26489029718776347,0.41035493218308294,0.3091341129872147,0.4309801116049278,0.27170126557120994,SPARSE-EXTREME,Moderate
76,380.0,385.0,2.0,4.6000000000000085,6.0,81.3535385131836,90.69747772216797,22.215052083333333,0.2901449275362319,0.23000000000000043,0.15,0.1,0.43478260866257007,0.2791666666666674,0.16275473874857227,0.3754063493308573,0.04260580405773421,425.46090028065066,0.2341878866385973,0.25303698888665066,0.37333388398878375,0.2987086679898048,0.3754063493308573,0.24811409286161132,BURST-DOMINATED,Moderate
77,385.0,390.0,2.0,3.0,6.0,65.14898681640625,99.20186614990236,13.584774305555555,0.29333333333333333,0.15,0.15,0.1,0.6666666665888888,0.11249999999999999,0.16736449621860777,0.3511695901526006,0.026555088371459694,366.5187479425589,0.27060824562197927,0.22364730584284437,0.36836070887909883,0.3229176821716934,0.3511695901526006,0.2296676478133152,LOW-COMPLEXITY,Moderate
78,390.0,395.0,1.0,6.0,12.0,59.8565788269043,87.12673797607422,17.402493055555563,0.31499999999999995,0.6,0.6,0.10833333333333332,0.19583333331875,0.4733333333333333,0.28892257520032144,0.38081199113031455,0.0327040306372549,274.7084250380092,0.2978493069418626,0.34940840354317626,0.3499263420006391,0.32088510588832553,0.38081199113031455,0.33786759500195784,SPARSE-EXTREME,Moderate
79,395.0,400.0,2.0,2.0,6.0,79.84627532958984,90.84623718261719,15.656104166666665,0.26416666666666666,0.1,0.15,0.11666666666666667,0.956249999846875,0.245,0.3791532301594875,0.36051952818176203,0.025069902913943357,599.7698831343008,0.22001814140719728,0.4153785300952599,0.5125190155094924,0.5341834689942525,0.36051952818176203,0.3173838286104036,LOW-COMPLEXITY,High
80,400.0,405.0,1.0,1.0,2.0,97.10275268554688,99.44622802734375,13.390677083333332,0.29000000000000004,0.1,0.1,0.1,0.99999999965,0.235,0.25453806518612165,0.415404796071167,0.021282171023965145,995.007646744397,0.26536645801919717,0.36398655830083787,0.5203539583944093,0.5086114194333364,0.415404796071167,0.3078866252077683,LOW-COMPLEXITY,High
81,405.0,410.0,1.0,25.0,35.760000000000005,107.05433654785156,112.11326599121094,28.631083333333333,0.4139821029082774,1.0,1.0,0.12304250559284116,0.039999999999440004,0.875,0.2080004031300006,0.44430647801819617,0.055839238970588234,1277.0147765368856,0.300270023664928,0.453342675361462,0.40773630337944566,0.38265012093880413,0.44430647801819617,0.43171615898022103,SPARSE-EXTREME,Moderate
82,410.0,415.0,2.0,5.0,12.760000000000005,101.09205627441406,115.69748077392578,24.96454166666667,0.26871990595611284,0.25,0.3190000000000001,0.10188087774294667,0.434999999965,0.2845,0.17019251763326465,0.35495387008243845,0.04417351429738561,905.9992692128155,0.21425632003657005,0.2584799951649576,0.37184167125621337,0.3028827552777294,0.35495387008243845,0.24518815508233976,SPARSE-EXTREME,Moderate
83,415.0,420.0,2.0,3.0,4.0,106.7703857421875,124.06127014160157,21.652607638888888,0.36916666666666664,0.15,0.1,0.1,0.6666666665888888,0.11249999999999999,0.096,0.3698797790049007,0.043724793028322446,1215.5620470776207,0.23707137128085665,0.19260374998774998,0.38593269842803635,0.3015083333061111,0.3698797790049007,0.20366718533901587,LOW-COMPLEXITY,Moderate
84,420.0,425.0,3.0,4.0,5.0,108.23827362060547,117.0058364868164,30.780899305555558,0.37083333333333335,0.13333333333333333,0.08333333333333334,0.1,0.7281249999398438,0.15636363636363634,0.15870000000000004,0.3886787263872098,0.04941726511437907,877.3288987604362,0.24153327626320284,0.24743236930870724,0.426283792665447,0.35718102270621804,0.3886787263872098,0.23569219305861452,LOW-COMPLEXITY,Moderate
85,425.0,430.0,1.0,4.6000000000000085,10.0,109.69050598144531,121.11931457519532,19.945736111111113,0.30521739130434794,0.46000000000000085,0.5,0.1,0.23641304345758463,0.483382608695653,0.24614397947888636,0.38748000248539777,0.02914671010348584,869.8883072906195,0.2558018901088755,0.3412860984613637,0.3829219646666928,0.32577167209729907,0.38748000248539777,0.32282088116217694,SPARSE-EXTREME,Moderate
86,430.0,435.0,1.0,1.0,1.0,67.16194915771484,68.16647796630859,3.503416666666667,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.3989633359253289,0.008563161492374727,403.95462238603113,0.240916781089626,0.2837895832919896,0.46020855782137715,0.4337916665747917,0.3989633359253289,0.2583738851342961,LOW-COMPLEXITY,Moderate
87,435.0,440.0,0.0,4.0,4.0,81.08094024658203,82.81150360107422,5.779961805555556,0.155,0.4,0.2,0.25,0.021874999994531248,0.5,0.16555714285714285,0.4239748088163586,0.010551547930283225,524.9246126717102,0.27975071871649276,0.2792126696419958,0.3442969485836954,0.23232339285522877,0.4239748088163586,0.30421916058702153,SPARSE-EXTREME,Moderate
88,440.0,445.0,3.0,4.0,5.0,97.61221313476562,101.42019348144531,21.8314375,0.3958333333333333,0.13333333333333333,0.08333333333333334,0.27999999999999997,0.749999999934375,0.08666666666666667,0.3467353979780885,0.4078455772934319,0.03263492252178649,719.3620531968265,0.26475809021725405,0.30427156477679923,0.467722772321466,0.39685395270379115,0.4078455772934319,0.26779759746116205,LOW-COMPLEXITY,Moderate
89,445.0,450.0,0.0,4.0,4.0,138.42184448242188,143.20310668945314,12.367552083333333,0.20500000000000002,0.4,0.2,0.125,0.06562499998359375,0.5,0.07428571428571429,0.41213204043846624,0.024137600217864923,1219.2016424579417,0.2675848768011228,0.24640022321170174,0.33048084696878466,0.22025446427997208,0.41213204043846624,0.2825705818728766,SPARSE-EXTREME,Moderate
90,450.0,455.0,0.0,0.0,0.0,140.2633514404297,141.6602783203125,2.3414618055555563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44777685035495723,0.0036311515522875815,1337.6574123160995,0.29840457065558257,0.0,0.2533595117502281,0.0,0.44777685035495723,0.12593390185163178,LOW-COMPLEXITY,Low
91,455.0,456.0,0.0,0.0,0.0,135.731689453125,135.80771484375,0.8167187500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047906751525225,0.0010699230664488017,1275.3657715014476,0.24317067533347422,0.0,0.24076077904671148,0.0,0.4047906751525225,0.1046539415449555,LOW-COMPLEXITY,Low
